app,impl,driver,cores,warps,threads,msgs,blocks_per_msg,blocks,bytes,cycles,instrs,opts,extensions,log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1362917,577360,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci2.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,4096,925271,383936,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci2.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1378088,577360,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci2.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,4096,924113,383936,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM_CHACHA SYM SYM_S2 SYM_SG4,archive-2026-08/ci3.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1362917,577360,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM_CHACHA SYM SYM_S2 SYM_SG4,archive-2026-08/ci3.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,4096,925271,383936,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM_CHACHA SYM SYM_S2 SYM_SG4,archive-2026-08/ci3.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1378088,577360,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM_CHACHA SYM SYM_S2 SYM_SG4,archive-2026-08/ci3.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,4096,924113,383936,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1362917,577360,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,4096,925271,383936,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1378088,577360,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,4096,924113,383936,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1362917,577360,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,4096,925271,383936,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
aes_gcm,sw_ttable,rtlsim,1,4,4,64,4,256,5120,1378088,577360,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,16,2048,32768,1823682,649094,-n128 -b16 -i0,AUTH SYM VX_MEM_STACK_SKEW_LOG2,archive-2026-08/sw_16.log
aes_gcm,sw_ttable,rtlsim,2,4,16,128,64,8192,131072,7025281,2474246,-n128 -b64 -i0,AUTH SYM VX_MEM_STACK_SKEW_LOG2,archive-2026-08/sw_64.log
chacha_poly,mac,rtlsim,2,4,16,64,1,64,4096,119817,17044,-n64 -b1 -i6,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_6_1.log
chacha_poly,mac,rtlsim,1,4,4,64,4,256,20480,539239,224444,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
chacha_poly,mac,rtlsim,1,4,4,64,4,256,20480,539734,224444,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
chacha_poly,mac,rtlsim,1,4,4,64,4,256,20480,539239,224444,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,mac,rtlsim,1,4,4,64,4,256,20480,539734,224444,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,mac,rtlsim,2,4,16,64,4,256,16384,235342,43060,-n64 -b4 -i6,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_6_4.log
chacha_poly,mac,rtlsim,2,4,16,64,4,256,20480,353800,56680,-n64 -b4 -t37 -a20 -i6,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1p_6.log
chacha_poly,mac,rtlsim,2,4,16,64,16,1024,65536,593314,147124,-n64 -b16 -i6,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_6_16.log
chacha_poly,mac,rtlsim,2,4,16,64,32,2048,131072,1057384,285876,-n64 -b32 -i6,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/pf_6.log
chacha_poly,mac,simx,2,4,16,64,4,256,20480,347498,56680,-n64 -b4 -t37 -a20 -i6,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/pm_6.log
chacha_poly,rori,rtlsim,2,4,16,64,1,64,4096,185286,14876,-n64 -b1 -i1,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_1_1.log
chacha_poly,rori,rtlsim,2,4,16,64,1,64,4096,185286,14876,-n64 -b1 -i1,AUTH SYM_CHACHA SYM,archive-2026-08/xm_1_1.log
chacha_poly,rori,rtlsim,2,4,16,64,4,256,16384,339074,38492,-n64 -b4 -i1,AUTH SYM,archive-2026-08/cq_1_4.log
chacha_poly,rori,rtlsim,2,4,16,64,4,256,16384,339074,38492,-n64 -b4 -i1,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_1_4.log
chacha_poly,rori,rtlsim,2,4,16,64,4,256,16384,339074,38492,-n64 -b4 -i1,AUTH SYM_CHACHA SYM,archive-2026-08/xm_1_4.log
chacha_poly,rori,rtlsim,2,4,16,64,8,512,32768,533662,69980,-n64 -b8 -i1,AUTH SYM,archive-2026-08/cpr_1.log
chacha_poly,rori,rtlsim,2,4,16,64,16,1024,65536,962885,132956,-n64 -b16 -i1,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_1_16.log
chacha_poly,rori,rtlsim,2,4,16,64,16,1024,65536,962885,132956,-n64 -b16 -i1,AUTH SYM_CHACHA SYM,archive-2026-08/xm_1_16.log
chacha_poly,rori,rtlsim,2,4,16,64,32,2048,131072,1751046,258908,-n64 -b32 -i1,AUTH SYM,archive-2026-08/cq_1_32.log
chacha_poly,rori,rtlsim,2,4,16,64,32,2048,131072,1751046,258908,-n64 -b32 -i1,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/pf_1.log
chacha_poly,rori,rtlsim,2,4,16,64,32,2048,131072,1751046,258908,-n64 -b32 -i1,AUTH SYM_CHACHA SYM,archive-2026-08/xm_1_32.log
chacha_poly,rori,simx,2,4,16,128,4,512,32768,619718,76560,-n128 -b4 -i1,AUTH SYM,archive-2026-08/cp_1_4.log
chacha_poly,rori,simx,2,4,16,128,32,4096,262144,3084585,517392,-n128 -b32 -i1,AUTH SYM,archive-2026-08/cp_1_32.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,97058,9368,-n64 -b1 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_7_1.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,99720,9368,-n64 -b1 -i7,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cm_7_1.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,93177,9368,-n64 -b1 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_7_1.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,99720,9368,-n64 -b1 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3m_7_1.log
chacha_poly,s1,rtlsim,2,4,16,64,1,64,4096,99385,9368,-n64 -b1 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_7_1.log
chacha_poly,s1,rtlsim,1,4,4,64,4,256,20480,340930,132648,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
chacha_poly,s1,rtlsim,1,4,4,64,4,256,20480,338261,132648,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
chacha_poly,s1,rtlsim,1,4,4,64,4,256,20480,340930,132648,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,s1,rtlsim,1,4,4,64,4,256,20480,338261,132648,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,s1,rtlsim,1,4,4,64,4,256,20480,339803,132648,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci7.log
chacha_poly,s1,rtlsim,1,4,4,64,4,256,20480,337950,132648,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci7.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,195937,23864,-n64 -b4 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_7_4.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,20480,302508,33732,-n64 -b4 -t37 -a20 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1p_7.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,191445,23864,-n64 -b4 -i7,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cm_7_4.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,186996,23864,-n64 -b4 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_7_4.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,191445,23864,-n64 -b4 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3m_7_4.log
chacha_poly,s1,rtlsim,2,4,16,64,4,256,16384,193944,23864,-n64 -b4 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_7_4.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,514397,81848,-n64 -b16 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s1m_7_16.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,508041,81848,-n64 -b16 -i7,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cm_7_16.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,502711,81848,-n64 -b16 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_7_16.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,508041,81848,-n64 -b16 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3m_7_16.log
chacha_poly,s1,rtlsim,2,4,16,64,16,1024,65536,513086,81848,-n64 -b16 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_7_16.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,979983,159160,-n64 -b32 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/pf_7.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,987501,159160,-n64 -b32 -i7,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cf_7.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,987501,159160,-n64 -b32 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3f_7.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,974832,159160,-n64 -b32 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_7_32.log
chacha_poly,s1,rtlsim,2,4,16,64,32,2048,131072,994892,159160,-n64 -b32 -i7,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3of_7.log
chacha_poly,s1,simx,2,4,16,64,4,256,20480,298074,33732,-n64 -b4 -t37 -a20 -i7,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/pm_7.log
chacha_poly,s2,rtlsim,2,4,16,64,1,64,4096,68787,3872,-n64 -b1 -i10,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cm_10_1.log
chacha_poly,s2,rtlsim,2,4,16,64,4,256,20480,188196,15796,-n64 -b4 -t37 -a20 -i10,AUTH AUTH_POLY SYM_CHACHA_S2 SYM,archive-2026-08/chpr.log
chacha_poly,s2,rtlsim,1,4,4,64,4,256,20480,175315,60184,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,s2,rtlsim,1,4,4,64,4,256,20480,174611,60184,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,s2,rtlsim,1,4,4,64,4,256,20480,172152,60184,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci7.log
chacha_poly,s2,rtlsim,2,4,16,64,4,256,16384,90416,9416,-n64 -b4 -i10,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cm_10_4.log
chacha_poly,s2,rtlsim,2,4,16,64,4,256,20480,189168,15796,-n64 -b4 -t37 -a20 -i10,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cp.log
chacha_poly,s2,rtlsim,2,4,16,64,16,1024,65536,156182,31592,-n64 -b16 -i10,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cm_10_16.log
chacha_poly,s2,rtlsim,2,4,16,64,32,2048,131072,280538,61160,-n64 -b32 -i10,AUTH AUTH_POLY SYM_CHACHA SYM_CHACHA_S2 SYM,archive-2026-08/s2cf_10.log
chacha_poly,s2,simx,2,4,16,64,4,256,20480,184492,15796,-n64 -b4 -t37 -a20 -i10,AUTH AUTH_POLY SYM_CHACHA_S2 SYM,archive-2026-08/s2c.log
chacha_poly,s3,rtlsim,2,4,16,64,1,64,4096,306170,29368,-n64 -b1 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_8_1.log
chacha_poly,s3,rtlsim,2,4,16,64,1,64,4096,302366,29368,-n64 -b1 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3m_8_1.log
chacha_poly,s3,rtlsim,2,4,16,64,1,64,4096,272804,28976,-n64 -b1 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_8_1.log
chacha_poly,s3,rtlsim,1,4,4,64,4,256,20480,940433,347460,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
chacha_poly,s3,rtlsim,1,4,4,64,4,256,20480,940433,347460,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,s3,rtlsim,1,4,4,64,4,256,20480,934236,342592,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci7.log
chacha_poly,s3,rtlsim,2,4,16,64,4,256,16384,417014,50728,-n64 -b4 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_8_4.log
chacha_poly,s3,rtlsim,2,4,16,64,4,256,16384,412061,50728,-n64 -b4 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3m_8_4.log
chacha_poly,s3,rtlsim,2,4,16,64,4,256,16384,385478,50096,-n64 -b4 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_8_4.log
chacha_poly,s3,rtlsim,2,4,16,64,4,256,20480,957107,88216,-n64 -b4 -t37 -a20 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3p.log
chacha_poly,s3,rtlsim,2,4,16,64,16,1024,65536,859226,136168,-n64 -b16 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_8_16.log
chacha_poly,s3,rtlsim,2,4,16,64,16,1024,65536,852712,136168,-n64 -b16 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3m_8_16.log
chacha_poly,s3,rtlsim,2,4,16,64,16,1024,65536,837214,134576,-n64 -b16 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_8_16.log
chacha_poly,s3,rtlsim,2,4,16,64,32,2048,131072,1334548,250088,-n64 -b32 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3f_8.log
chacha_poly,s3,rtlsim,2,4,16,64,32,2048,131072,1338991,250088,-n64 -b32 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_8_32.log
chacha_poly,s3,rtlsim,2,4,16,64,32,2048,131072,1333928,247216,-n64 -b32 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_8_32.log
chacha_poly,s3,simx,2,4,16,64,4,256,20480,870085,86992,-n64 -b4 -t37 -a20 -i8,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/rv_8.log
chacha_poly,s3,simx,2,4,16,64,4,256,16384,2353049,76480,-n64 -b4 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3a.log
chacha_poly,s3,simx,2,4,16,64,4,256,16384,419919,50728,-n64 -b4 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3q.log
chacha_poly,s3,simx,2,4,16,64,4,256,20480,957568,88216,-n64 -b4 -t37 -a20 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3s.log
chacha_poly,s3,simx,2,4,16,8,32,256,16384,1473264,47212,-n8 -b32 -i8,AUTH AUTH_POLY SYM_CHACHA SYM,archive-2026-08/s3v.log
chacha_poly,s3f,rtlsim,2,4,16,64,1,64,4096,291565,27872,-n64 -b1 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_9_1.log
chacha_poly,s3f,rtlsim,2,4,16,64,1,64,4096,226574,27328,-n64 -b1 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_9_1.log
chacha_poly,s3f,rtlsim,1,4,4,64,4,256,20480,848580,323032,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
chacha_poly,s3f,rtlsim,1,4,4,64,4,256,20480,868301,323032,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci5.log
chacha_poly,s3f,rtlsim,1,4,4,64,4,256,20480,848580,323032,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,s3f,rtlsim,1,4,4,64,4,256,20480,868301,323032,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci6.log
chacha_poly,s3f,rtlsim,1,4,4,64,4,256,20480,843139,319448,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci7.log
chacha_poly,s3f,rtlsim,1,4,4,64,4,256,20480,853886,319448,-n32 -b4 -i1,AUTH AUTH_POLY AUTH_POLY_SG4 AUTH_S2 AUTH_SG4 SYM_CHACHA SYM_CHACHA_S2 SYM_CHACHA_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci7.log
chacha_poly,s3f,rtlsim,2,4,16,64,4,256,16384,380597,45152,-n64 -b4 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_9_4.log
chacha_poly,s3f,rtlsim,2,4,16,64,4,256,20480,855649,82032,-n64 -b4 -t37 -a20 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fp.log
chacha_poly,s3f,rtlsim,2,4,16,64,4,256,16384,318337,44704,-n64 -b4 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_9_4.log
chacha_poly,s3f,rtlsim,2,4,16,64,4,256,20480,766499,81136,-n64 -b4 -t37 -a20 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3op.log
chacha_poly,s3f,rtlsim,2,4,16,64,16,1024,65536,741477,114272,-n64 -b16 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_9_16.log
chacha_poly,s3f,rtlsim,2,4,16,64,16,1024,65536,679268,114208,-n64 -b16 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3om_9_16.log
chacha_poly,s3f,rtlsim,2,4,16,64,32,2048,131072,1116981,206432,-n64 -b32 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3fm_9_32.log
chacha_poly,s3f,rtlsim,2,4,16,64,32,2048,131072,1055634,206880,-n64 -b32 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3of_9.log
chacha_poly,s3f,simx,2,4,16,64,4,256,20480,760410,81136,-n64 -b4 -t37 -a20 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/opt1.log
chacha_poly,s3f,simx,2,4,16,64,4,256,20480,865758,82544,-n64 -b4 -t37 -a20 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/opt2.log
chacha_poly,s3f,simx,2,4,16,64,4,256,20480,845720,82032,-n64 -b4 -t37 -a20 -i9,AUTH AUTH_POLY AUTH_POLY_SG4 SYM_CHACHA SYM_CHACHA_SG4 SYM,archive-2026-08/s3f.log
chacha_poly,sw,rtlsim,1,4,4,64,1,64,4096,219772,77592,-n32 -b4 -i1,AUTH AUTH_S2 AUTH_SG4 SYM SYM_S2 SYM_SG4,archive-2026-08/ci2.log
